Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
M-0259,Cotton,0.5053871377902697,0.8473041280539174,0.68,0.25543255432554324,0.24124124124124124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1938116878666284,0.5964641556590577,0.47852722748848026
M-0353,Aluminum,0.8839144303910415,0.7489469250210616,0.55,0.12197621976219761,0.9597597597597598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004908352386827166,1.1802081304466987,0.8064937000843446
M-0510,Plastic,0.5053871377902697,0.06223673125526537,0.4,0.3079130791307913,0.4447447447447448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17097035534919913,8.120269289981765,0.45557827853953126
M-0950,Steel,0.5483950121573089,0.39290227464195454,0.98,0.06888068880688807,0.2773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.049774743993686185,1.395750678476913,0.5965712180761368
M-0526,Bamboo,0.1020990876441589,0.43302443133951135,0.58,0.37310373103731037,0.8756756756756757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04638586926409803,0.23578081159881956,0.47754233776036625
M-0494,Wood,0.8447656650828704,0.14090143218197132,0.45,0.9922099220992211,0.5322322322322323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46412382041738337,5.995394486816811,0.6325759357028179
M-1058,Bamboo,0.18267193111601865,0.06876579612468407,0.96,0.36510865108651086,0.8552552552552553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05284755850561509,2.6563972936125775,0.6176453490229841
M-0861,Paper,0.8802114702536304,0.6379528222409436,0.34,0.9770397703977041,0.31331331331331336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6709202026955204,1.3797416671346323,0.5480785820954462
M-0356,Bamboo,0.17131767382721008,0.5113732097725359,0.66,0.5965559655596556,0.06686686686686687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566661372319429,0.33501430176428687,0.2865871295909441
M-1072,Plastic,0.11860625934105157,0.06644903117101938,0.29,0.5079950799507995,0.3812812812812813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3143060649825717,1.7848939609343464,0.24882688812080503
M-0818,Glass,0.09266323139039459,0.9654591406908173,0.22,0.33169331693316934,0.05505505505505505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31343192310801987,0.09597830866853925,0.11958180907267436
M-0541,Bamboo,0.3952129202079011,0.7119839932603201,0.5,0.490159901599016,0.7229229229229229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13581207283544308,0.5550860256171172,0.5249620449600373
M-0209,Wood,0.1636886836645921,0.4891533277169335,0.05,0.490159901599016,0.7031031031031032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14552695376803615,0.3346360737082477,0.2914064043967678
M-0874,Aluminum,0.9580405541056012,0.45914069081718617,0.69,1.0,0.6910910910910911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089089089089089,2.086590203561059,0.7975435489695679
M-0835,Aluminum,0.9883111378794975,0.7014532434709352,0.69,0.24067240672406726,0.5349349349349349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11192832849249414,1.4089459819775803,0.7628049356322795
M-0402,Paper,0.8369805259987955,0.36889216512215667,0.0,0.6744567445674458,0.1039039039039039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.60437805579257,2.26889681114486,0.3659633815706894
M-0903,Wood,0.2608802337772424,0.705770850884583,0.48,0.04674046740467405,0.07307307307307308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043324997814542715,0.3696381960406422,0.27027401543281887
M-1288,Wood,0.1485868522608133,0.3555181128896377,0.97,0.490159901599016,0.8557557557557558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07070274456498317,0.4179433590872469,0.607161467631052
M-0039,Aluminum,0.46052778335452493,0.4822030328559393,0.12,0.09327593275932759,0.8512512512512513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013874678286322394,0.9550475565850561,0.4755864887171854
M-0256,Glass,0.658056168997747,0.10930918281381634,0.27,0.17876178761787617,0.376976976976977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1113727093226888,6.020081131129272,0.4573155606921919
M-0960,Bamboo,0.6494456713288272,0.6107834877843303,0.65,0.04756047560475604,0.8414414414414414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075411204562496085,1.0632975858387357,0.7072107009639633
M-0157,Bamboo,0.8173280688839814,0.36478517270429656,0.51,0.9669946699466995,0.23103103103103104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435888943474019,2.2405675709274346,0.5492405368629019
M-0030,Paper,0.6403667268955363,0.07097725358045492,0.9,0.34071340713407133,0.05455455455455455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32212593897710745,9.022013005288597,0.542513057124581
M-0192,Glass,0.5053871377902697,0.5419123841617524,0.9,0.21463714637146372,0.4773773773773774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1121742283488901,0.9325976301028575,0.6153680683293211
M-0803,Aluminum,0.8190680140087889,0.26863942712721145,0.15,0.490159901599016,0.6624624624624625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16544736618537353,3.0489380275625053,0.5713659443422543
M-0074,Plastic,0.3964621115795579,0.3094987363100253,0.33,0.9993849938499384,0.9665665665665666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033412871666254174,1.2809772192581859,0.5475548146017932
M-1323,Steel,0.20243592317473058,0.8404591406908173,0.49,0.07503075030750306,0.7332332332332332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020015710667617186,0.24086320501569308,0.4479443392398622
M-0658,Glass,0.5053871377902697,0.22620050547598985,0.14,0.7775727757277572,0.9714714714714714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022183007115356496,2.234234191884784,0.5355962965575493
M-1052,Aluminum,0.7370898302438154,0.9975779275484415,0.07,0.44075440754407547,0.12302302302302302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38653146791728177,0.7388787091315367,0.3527428390044331
M-1049,Steel,0.06830399964308817,0.37563184498736313,0.12,0.7238622386223862,0.23363363363363363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5547436735628617,0.18183713313298264,0.13341168994732533
M-0627,Steel,0.44377523478105685,0.49778854254422916,0.38,0.8669536695366953,0.5276276276276276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4095249616159825,0.8914916784167416,0.44979838220071106
M-0316,Cotton,0.7371567512101541,0.29538753159224934,0.1,0.02091020910209102,0.6014014014014014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00833478004449714,2.495549665508735,0.505283120904482
M-0601,Steel,0.8670949608512347,0.6569081718618366,0.78,0.15928659286592867,0.32942942942942943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10681290146234797,1.3199617207256853,0.6796668131693226
M-1068,Bamboo,0.7689219032322826,0.005265374894692497,0.82,0.575850758507585,0.9412412412412412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033836275800195464,146.00591841784933,0.8359411336652853
M-0889,Paper,0.9930402195007695,0.5216933445661331,0.75,0.6363263632636326,0.056156156156156156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6005927206419212,1.903490482203005,0.6390629346471547
M-0506,Aluminum,0.4287180173548373,0.2906486941870261,0.66,0.3806888068880689,0.5526526526526526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703001279262042,1.4750334369144995,0.5352830027377307
M-0895,Paper,0.08623881862187421,0.26895534962089296,0.71,0.7826978269782697,0.16466466466466465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6538151517651312,0.3206424341475188,0.2968949268481491
M-0669,Steel,0.4506904013027282,0.4228096040438079,0.34,0.2826978269782698,0.08578578578578579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2584463717510048,1.0659392101150604,0.308011896256827
M-1202,Plastic,0.21822927123067654,0.6750210614995787,0.05,0.997539975399754,0.06316316316316316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9345321951718016,0.323292057663826,0.12124065744121956
M-0901,Steel,0.03305895737134443,0.6304759898904803,0.05,0.5785157851578516,0.07207207207207207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5368209537951235,0.05243483569017654,0.049845204570159396
M-0252,Aluminum,0.5407437150059113,0.7648483572030329,0.81,0.04756047560475604,0.18678678678678678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038676807188492306,0.7069937497017054,0.5153335220384005
M-0146,Bamboo,0.20252515112984898,0.3460404380791912,0.82,0.36982369823698236,0.896896896896897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03812997088929844,0.5852627137779416,0.5960791295210086
M-0756,Wood,0.3971090142541658,0.8331929233361416,0.29,0.9626896268962689,0.9471471471471472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050880893193316255,0.4766105502355628,0.5299877498458104
M-1023,Plastic,0.8922572441946062,0.7237784330244315,0.23,0.06211562115621155,0.24894894894894895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04665200255606159,1.2327750741219081,0.5005875823625272
M-0793,Steel,0.5662406031809766,0.11331086773378264,0.21,0.4255842558425584,0.5912912912912913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17393999165216875,4.997187095276856,0.46688362865977806
M-0145,Cotton,0.667402797296393,0.890480202190396,0.73,0.7173021730217302,0.491991991991992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3643952480565847,0.7494855541641112,0.6335587165161548
M-0956,Glass,0.1028352182738852,0.8382476832350463,0.42,0.9481344813448134,0.03093093093093093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9188077991891029,0.1226786517301931,0.17641336658883336
M-0562,Glass,0.8950010038144951,0.6409014321819714,0.94,0.9866748667486676,0.5269269269269269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4667693113367571,1.3964699755740317,0.7980784796038761
M-1429,Wood,0.6935688951348458,0.8018112889637743,0.54,0.5539155391553916,0.04014014014014014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5316812917878929,0.8650015779019583,0.45146960009598036
M-0121,Cotton,0.3715005911352027,0.6525905644481887,0.4,0.38232882328823287,0.5034034034034034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18986319242571806,0.569269680108924,0.41962125747510204
M-0615,Wood,0.7326730464654575,0.43681550126368995,0.23,0.7175071750717507,0.4803803803803804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3728308053851309,1.6773016686546143,0.5061833327002971
M-1472,Plastic,0.5395168306230341,0.8348778433024432,0.47,0.07195571955719557,0.1925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05809758097580975,0.646221706240541,0.4145845100269914
M-0929,Wood,0.1709607620067367,0.49189132266217356,0.68,0.1947519475194752,0.07347347347347348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18044284546949574,0.34755728872017944,0.29442634684473673
M-1170,Glass,0.41096165428628795,0.014427127211457447,0.34,0.5034850348503485,0.41121121121121124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2964463438428178,28.48336781782332,0.38974802507787853
M-1053,Glass,0.35135738026723773,0.5592881213142377,0.91,0.48359983599836,0.987087087087087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0062446825669458155,0.6282213740213747,0.7096690782330213
M-1372,Glass,0.5038925695420374,0.22061920808761581,0.92,0.4042640426404264,0.6293293293293294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14984882381356343,2.2839819339755336,0.6663558266156138
M-0126,Cotton,0.15351669678110152,0.2754844144903117,0.42,0.7937679376793767,0.43493493493493496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4485305313513595,0.5572588917824557,0.3178871591929211
M-0251,Wood,0.1826050101496799,0.8278222409435552,0.5,0.517220172201722,0.03863863863863864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49723548887140523,0.2205845416245456,0.23463359565146355
M-1355,Plastic,0.7930580650917933,0.21882898062342038,0.32,0.5217302173021731,0.8018018018018018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1034059890148451,3.624083239565557,0.6537637665772579
M-0644,Aluminum,0.518525954181445,0.6549073294018535,0.05,0.18921689216892168,0.5369369369369369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08761935367101419,0.7917534880874543,0.3834914627536591
M-0284,Bamboo,0.11780320774498651,0.49189132266217356,0.99,0.490159901599016,0.5871871871871872,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20234428770714133,0.23948982799207563,0.5202774392541507
M-0815,Paper,0.8225255972696246,0.6487994945240101,0.23,0.2355473554735547,0.5006006006006006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11763220785361005,1.2677635177714641,0.54819041908803
M-1084,Paper,0.747685649914118,0.1950294860994103,0.16,0.5071750717507175,0.8772772772772772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06224190570234034,3.833686029644669,0.6102574431488303
M-0891,Bamboo,0.5387806999933079,0.37131423757371523,0.5,0.4645346453464535,0.4502502502502503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553778050293015,1.4510061680039368,0.5005873550723983
M-0893,Aluminum,0.519708224586763,0.5846672283066555,0.86,0.1049610496104961,0.4385385385385385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589315843108381,0.8888942470706287,0.5974448513962668
M-1419,Steel,0.6755225412121617,0.024957877000842454,0.2,0.14883148831488313,0.4364364364364364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08387600392520442,27.065422101697937,0.46113994741579556
M-0059,Glass,0.44932967498717347,0.1138374052232519,0.05,0.8874538745387454,0.33383383383383386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5911917452507859,3.9470833600135173,0.2948820201450196
M-0753,Plastic,0.02250775167860089,0.25052653748946924,0.29,0.8724887248872488,0.12502502502502502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7634058002241684,0.08984142782925407,0.13351060817894786
M-0511,Aluminum,0.26679158580383233,0.14732518955349622,0.12,0.7615826158261583,0.2563563563563564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663460713686215,1.8108904235723584,0.21962354122843986
M-0117,Aluminum,0.1526021102411385,0.12310446503791071,0.41,0.6102911029110292,0.392992992992993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37045097578102915,1.239604677129031,0.3019387419943533
M-0978,Cotton,0.9972562403801111,0.35446503791069917,0.84,0.986469864698647,0.42482482482482486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5673929772330756,2.813404201593357,0.7783499435994918
M-0178,Glass,0.5404760311405563,0.9562973883740522,0.66,0.23882738827388272,0.6496496496496497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08367325915501396,0.5651750935808869,0.6090853073511174
M-0623,Bamboo,0.854402284235651,0.8929022746419546,0.05,0.6268962689626896,0.09939939939939939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645831563420739,0.9568811185940133,0.38658073351408023
M-0412,Cotton,0.12612371455977156,0.8804759898904803,0.09,0.1022960229602296,0.41111111111111115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.060240991298801866,0.1432447593837287,0.20078281915724194
M-0466,Bamboo,0.21838542015213364,0.29991575400168485,0.82,0.2990979909799098,0.6121121121121121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11601648799270775,0.7281534533776223,0.5169878016944871
M-0876,Glass,0.6893974882330633,0.49189132266217356,0.68,0.7863878638786387,0.6510510510510511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27440921856666006,1.401521138817477,0.6750743106085406
M-1489,Aluminum,0.07604452474960405,0.7542122999157541,0.04,0.2353423534235342,0.6295295295295296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08718739239444445,0.10082628449816285,0.23127666875870048
M-0858,Glass,0.8001739945124808,0.009056444818871107,0.5,0.490159901599016,0.6252252252252252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18369956672539703,88.34434109334295,0.6576371653725599
M-0961,Aluminum,0.14936759686809875,0.16038331929233363,0.42,0.49487494874948745,0.03323323323323323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4784286541564114,0.9313104767794997,0.19571700871720946
M-0273,Cotton,0.9246916058801222,0.29949452401010945,0.67,0.6453464534645347,0.9603603603603603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025581300858053654,3.0874972470336797,0.8589847504601571
M-0197,Plastic,0.1341765375092016,0.2594776748104465,0.66,0.34542845428454283,0.13643643643643644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2982994269382133,0.5171004422896017,0.2926015459346116
M-0238,Wood,0.43324633607709295,0.49189132266217356,0.45,0.6613366133661337,0.470970970970971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.349866266430432,0.8807747470672397,0.4495898257221285
M-0440,Glass,0.7076446050547637,0.40448609941027797,0.7,0.6449364493644936,0.6055055055055055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25442387857312004,1.7494862162142484,0.6747094936735571
M-1264,Bamboo,0.13654107831983758,0.8172914911541702,0.64,0.7988929889298892,0.22122122122122123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221609062937475,0.16706513249254987,0.3129827976943014
M-0965,Bamboo,0.5053871377902697,0.2296756529064869,0.51,0.490159901599016,0.07227227227227227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4547349317337017,2.2004288698688,0.37683653679778956
M-1490,Aluminum,0.2371902116933235,0.5781381634372368,0.37,0.9387043870438704,0.15265265265265265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7954086723049413,0.4102649097202581,0.2516718804731252
M-1130,Plastic,0.5639429833366794,0.6992417860151644,0.82,0.8899138991389914,0.04464464464464465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.850184009347601,0.8065052577095149,0.48497058672806515
M-0673,Wood,0.03850186263356309,0.8170808761583825,0.6,0.17158671586715868,0.3905905905905906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1045665591791053,0.04712118057811371,0.3125779222306024
M-1149,Glass,0.3534988511900778,0.2491575400168492,0.09,0.43870438704387044,0.2577577577577578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3256249279209509,1.4187707600396624,0.24572686780335845
M-1141,Wood,0.09632157755024648,0.32318871103622576,0.32,0.08466584665846659,0.15045045045045047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07192783189093152,0.29803417083240613,0.17966376615523375
M-1259,Cotton,0.06237034062771865,0.8477253580454929,0.18,0.8544485444854448,0.693993993993994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26146638643563613,0.07357367154599147,0.2871463344492856
M-0640,Cotton,0.45229650449485825,0.8361415332771694,0.04,0.490159901599016,0.42402402402402406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2823203277077816,0.5409323010063026,0.32012580900515053
M-1218,Plastic,0.3603917107229695,0.6680707666385847,0.5,0.06703567035670356,0.03263263263263263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064848119952671,0.5394505930647047,0.30394647407897757
M-1386,Paper,0.8904280711146801,0.48631002527379946,0.38,0.3355883558835588,0.06336336336336336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31432434894919514,1.8309847501675651,0.48918023745488104
M-0232,Paper,0.7706172343795311,0.8774220724515586,0.81,0.2913079130791308,0.5369369369369369,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13489393452493084,0.8782732738340157,0.7123279748328936
M-0941,Paper,0.1722768743447322,0.3079191238416175,0.37,0.6965969659696597,0.07227227227227227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6462523203810616,0.5594855970938261,0.20159243141957459
M-0429,Aluminum,0.7606906243726159,0.11152064026958718,0.33,0.7115621156211561,0.2105105105105105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617708114018076,6.821013594614984,0.4664294029021996
M-0079,Bamboo,0.7370898302438154,0.6366891322662174,0.84,0.4376793767937679,0.6765765765765765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415557624044709,1.1576900487215627,0.7498089050704992
M-0933,Aluminum,0.6401882709852996,0.3099199663016007,0.94,0.11295612956129561,0.6153153153153154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043452493083489384,2.065650086939579,0.7226699029887145
M-1169,Glass,0.389792321934462,0.23209772535804546,0.76,0.7613776137761378,0.11371371371371372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6747985377751675,1.6794246557500547,0.41803104288789894
M-0617,Aluminum,0.7153182091949407,0.51695450716091,0.08,0.7316523165231653,0.49349349349349353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705866588195411,1.3837132969593986,0.45817533172602437
M-0761,Paper,0.8128443641392847,0.5490732940185342,0.17,0.8034030340303403,0.8375375375375376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1305228352583826,1.4803904917680353,0.6273990069169751
M-0491,Cotton,0.8687010640433648,0.36583824768323503,0.68,0.8911439114391143,0.8200200200200201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1603880633400928,2.374543107511354,0.797486431623352
M-1411,Paper,0.6504048718463494,0.5101095197978096,0.62,0.570930709307093,0.9635635635635635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020802680499277474,1.2750273648623198,0.7352310178076088
M-1067,Steel,0.29333690245153804,0.4842038753159224,0.91,0.7228372283722838,0.2535535535535536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5395592804776898,0.6058115426040447,0.46640082704668134
M-0909,Bamboo,0.3952575341854603,0.8250842459983151,0.19,0.490159901599016,0.4772772772772773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562177183333395,0.4790505418712425,0.3582861968573673
M-0969,Wood,0.984206651944054,0.7190395956192082,0.44,0.37105371053710534,0.42612612612612616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21293803028120367,1.3687775877195023,0.6535204986154595
M-0315,Glass,0.4197283008766647,0.40301179443976415,0.87,0.9309143091430915,0.13093093093093092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8090288320300622,1.0414763666750013,0.46817059962994517
M-0137,Aluminum,0.6520109750384796,0.37131423757371523,0.92,0.44362443624436243,0.2069069069069069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35183547631272105,1.7559499558890022,0.5988764620874639
M-0882,Wood,0.3456690981284436,0.8232940185341198,0.31,0.7558425584255843,0.6036036036036037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2996132664029343,0.41986054858428373,0.4123487203324585
M-0527,Glass,0.23973320841419615,0.04391322662173547,0.4,0.6256662566625666,0.3016016016016016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4369643115850577,5.459123998224747,0.30637376384615894
M-0691,Plastic,0.9703763189007115,0.265480202190396,0.87,0.40918409184091836,0.6397397397397397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14741276742096748,3.655160180436368,0.8410724494822066
M-0772,Steel,0.9347743648084945,0.4329191238416175,0.58,0.8532185321853218,0.5061061061061061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42139942320344126,2.1592305677859382,0.6997415777552296
M-0434,Cotton,0.9323429030315198,0.37921229991575395,0.32,0.20869208692086919,0.7717717717717718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047629425243201365,2.4586239544832664,0.7004686927441395
M-0203,Bamboo,0.1728122420754422,0.5579191238416176,0.97,0.21053710537105372,0.44704704704704706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11641711412109115,0.309743697512693,0.494239010944291
M-0639,Plastic,0.9702870909455932,0.8111836562763269,0.1,0.8005330053300533,0.2863863863863864,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5712712507505455,1.1961359025201637,0.5040307522941533
