Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Type_Aluminum,Type_Bamboo,Type_Cotton,Type_Glass,Type_Paper,Type_Plastic,Type_Steel,Type_Unknown,Type_Wood,Strength_norm,Weight_Capacity_norm,Biodegradability_Score_norm,CO2_Emission_Score_norm,Recyclability_Percent_norm,CO2_Impact_Index,CO2_Impact_Index_norm,Cost_Efficiency_Index,Cost_Efficiency_Index_norm
M-1042,Plastic,381.85,88.35,0.95,20.08,21.93,False,False,False,False,False,True,False,False,False,0.7370229092774767,0.8777379949452401,0.95,0.38724887248872486,0.2193193193193193,0.325417391561303,0.2814651879993425,0.6703052930929422,0.7027443797385676
M-0934,Unknown,420.12,28.75,0.3,48.54,48.24,False,False,False,False,False,False,False,True,False,0.8223917553369471,0.25010530749789384,0.3,0.9706847068470684,0.4826826826826827,0.8441425558399728,0.8533087722629407,0.474842037844024,0.4762187544666256
M-0653,Bamboo,66.5,5.0,0.25,7.34,57.24,False,True,False,False,False,False,False,False,False,0.03357201811327487,0.0,0.25,0.1260762607626076,0.5727727727727728,0.34336847918028723,0.3012545003218794,0.21369713481794003,0.17357357254109973
M-0195,Unknown,142.89,46.84,0.1,4.56,56.63,False,False,False,False,False,False,False,True,False,0.20397510540052194,0.4406065711878686,0.1,0.06908569085690856,0.5666666666666668,0.3547847478474785,0.3138398160981846,0.4320283510535792,0.42660125905526597
M-1221,Aluminum,60.89,6.82,0.48,33.24,98.27,True,False,False,False,False,False,False,False,False,0.021057797407927903,0.019165964616680714,0.48,0.6570315703157031,0.9834834834834835,0.5518705938410735,0.5311076186682078,0.2450718563737394,0.20993426043156638
M-0814,Paper,173.66,64.25,0.05,29.07,72.06,False,False,False,False,True,False,False,False,False,0.2726137098753039,0.6239469250210615,0.05,0.5715457154571546,0.7211211211211211,0.6558153171621806,0.6456964746607377,0.5008658748922367,0.5063782130912876
M-0047,Cotton,469.45,25.81,0.53,23.92,96.16,False,False,True,False,False,False,False,False,False,0.9324321309866381,0.21914490311710189,0.53,0.465969659696597,0.9623623623623624,0.42434555958172193,0.3905237841137128,0.6489274684391217,0.6779692623360991
M-0458,Cotton,250.66,30.23,0.54,6.07,40.66,False,False,True,False,False,False,False,False,False,0.44437752347810566,0.26569081718618365,0.54,0.1000410004100041,0.4068068068068068,0.25734391956532177,0.20642086607294952,0.41988118055286217,0.4125237006443225
M-0311,Cotton,443.15,80.48,0.29,17.71,94.33,False,False,True,False,False,False,False,False,False,0.8737647504963304,0.7948609941027802,0.29,0.33866338663386636,0.9440440440440441,0.4217936275759154,0.38771052953211427,0.8389614807551109,0.8982028474567154
M-0099,Wood,275.99,61.4,0.71,23.05,59.9,False,False,False,False,False,False,False,False,True,0.5008811260567936,0.5939342881213142,0.71,0.4481344813448135,0.5993993993993995,0.3959407488669482,0.3592102680400273,0.5582518267077363,0.572883749389029
M-1133,Wood,336.33,7.96,0.8,2.36,54.96,False,False,False,False,False,False,False,False,True,0.6354814963528073,0.03117101937657961,0.8,0.023985239852398522,0.54994994994995,0.11939614891644411,0.05434698756982646,0.4409198465100355,0.43690576137879183
M-1009,Paper,99.38,42.23,0.46,41.98,89.18,False,False,False,False,True,False,False,False,False,0.10691739722054919,0.3920598146588037,0.46,0.8362033620336202,0.8924924924924926,0.6744727679709228,0.6662644830752307,0.36952018645291,0.35415950496324505
M-1321,Cotton,390.54,34.82,0.55,28.54,43.56,False,False,True,False,False,False,False,False,False,0.7564076825269357,0.3140269587194608,0.55,0.560680606806068,0.4358358358358359,0.5278247805000571,0.5045994693930875,0.5057512309227992,0.5120399336437768
M-1107,Steel,389.77,71.13,0.15,27.49,41.05,False,False,False,False,False,False,True,False,False,0.7546900443909076,0.6963984835720303,0.15,0.5391553915539155,0.4107107107107107,0.6374221638612783,0.6254198283096319,0.6361075877737788,0.6631120888999448
M-0681,Cotton,278.01,61.11,0.68,4.85,28.62,False,False,True,False,False,False,False,False,False,0.5053871377902697,0.5908803706823926,0.68,0.07503075030750306,0.28628628628628633,0.21238982155587321,0.15686338495709223,0.5334478101919388,0.5441379611162342
M-0346,Bamboo,129.44,78.66,0.47,24.42,59.25,False,True,False,False,False,False,False,False,False,0.1739722054919806,0.7756950294860994,0.47,0.47621976219762197,0.5928928928928929,0.4854425680292838,0.45787723967051275,0.5033401346011444,0.5092456739188059
M-1248,Wood,81.03,89.18,0.33,2.27,45.53,False,False,False,False,False,False,False,False,True,0.06598407281001137,0.8864785172704298,0.33,0.022140221402214024,0.4555555555555556,0.2687285772857729,0.21897133388287354,0.5222589954990442,0.5311710572286871
M-1344,Aluminum,285.5,60.03,0.12,42.87,97.61,True,False,False,False,False,False,False,False,False,0.5220950723861786,0.5795071609098569,0.12,0.8544485444854448,0.9768768768768769,0.7789814390035792,0.781475036072104,0.5954913025804434,0.6160411988345612
M-0573,Aluminum,442.3,65.26,0.67,35.72,48.24,True,False,False,False,False,False,False,False,False,0.8718686564500658,0.6345829823083404,0.67,0.7078720787207872,0.4826826826826827,0.5754549789642041,0.5571070886191563,0.6530074022299,0.6826975656269002
M-0418,Plastic,278.36,66.91,0.09,41.89,45.83,False,False,False,False,False,True,False,False,False,0.5061678823975552,0.6519587194608256,0.09,0.8343583435834359,0.45855855855855854,0.8277591502942057,0.835247675568772,0.5136201880038014,0.521159399196226
M-0336,Cotton,260.33,64.35,0.06,25.1,1.84,False,False,True,False,False,False,False,False,False,0.46594838162796404,0.625,0.06,0.490159901599016,0.01821821821821822,0.6742741191375877,0.6660454922325132,0.4364595870535295,0.4317366923331882
M-0549,Plastic,336.39,98.21,0.43,48.25,36.41,False,False,False,False,False,True,False,False,False,0.6356153382854848,0.9815711878685762,0.43,0.964739647396474,0.3642642642642643,0.813417362011458,0.8194372615362069,0.6423941722671267,0.670397716479241
M-1257,Wood,252.38,97.47,0.78,38.8,75.65,False,False,False,False,False,False,False,False,True,0.4482143255481942,0.9737784330244315,0.78,0.7710127101271012,0.7570570570570572,0.552901920370555,0.5322445549492631,0.6720076058991202,0.7047172184306115
M-0172,Steel,269.34,7.22,0.4,16.16,4.85,False,False,False,False,False,False,True,False,False,0.48604697851836975,0.023378264532434703,0.4,0.3068880688806888,0.04834834834834834,0.45929800649357844,0.42905542648863637,0.2572796978493823,0.22408213144685823
M-0725,Aluminum,197.16,41.51,0.67,15.17,39.83,True,False,False,False,False,False,False,False,False,0.3250351335073278,0.3844776748104465,0.67,0.2865928659286593,0.3984984984984985,0.3311058697073457,0.2877361768698394,0.3993698960180547,0.3887528310327376
M-0216,Steel,210.05,24.12,0.79,25.79,12.65,False,False,False,False,False,False,True,False,False,0.35378884204421246,0.2013479359730413,0.79,0.5043050430504304,0.12642642642642643,0.45294038318761565,0.4220467707513827,0.269152653286281,0.23784189744862833
M-0533,Aluminum,301.84,98.21,0.21,30.21,14.05,True,False,False,False,False,False,False,False,False,0.5585446920520198,0.9815711878685762,0.21,0.5949159491594916,0.14044044044044043,0.6799055254516508,0.6722535650094655,0.6076370511443475,0.6301171093392258
M-1338,Wood,345.55,77.43,0.06,3.41,72.97,False,False,False,False,False,False,False,False,True,0.6560485400075844,0.762742207245156,0.06,0.04551045510455104,0.7302302302302303,0.3362832500397076,0.29344373056153417,0.7380717620740501,0.7812800704435453
M-1418,Bamboo,106.82,20.26,0.5,37.48,68.55,False,True,False,False,False,False,False,False,False,0.12351379687256014,0.1606992417860152,0.5,0.7439524395243952,0.6859859859859859,0.6277728651160386,0.6147824234561752,0.26227651677525904,0.2298730282070367
M-1216,Aluminum,314.5,71.99,0.22,3.71,3.1,True,False,False,False,False,False,False,False,False,0.586785339846974,0.7054549283909014,0.22,0.051660516605166046,0.03083083083083083,0.3619132268800166,0.3216982646197308,0.5532842083889059,0.567126693699189
M-0353,Aluminum,447.7,76.12,0.55,7.14,95.9,True,False,False,False,False,False,False,False,False,0.8839144303910415,0.7489469250210616,0.55,0.12197621976219761,0.9597597597597598,0.21220975588134255,0.15666488022314584,0.8512558043699683,0.9124509440649734
M-0172,Steel,269.34,7.22,0.4,16.16,4.85,False,False,False,False,False,False,True,False,False,0.48604697851836975,0.023378264532434703,0.4,0.3068880688806888,0.04834834834834834,0.45929800649357844,0.42905542648863637,0.2572796978493823,0.22408213144685823
M-1138,Plastic,161.01,57.95,0.5,37.39,39.41,False,False,False,False,False,True,False,False,False,0.24439536906912934,0.5576032013479361,0.5,0.7421074210742108,0.3942942942942943,0.655835023215097,0.6457181986500627,0.3853476163974106,0.37250217740088576
M-1044,Aluminum,356.1,56.47,0.5,16.67,65.23,True,False,False,False,False,False,False,False,False,0.6795824131700462,0.5420176916596462,0.5,0.31734317343173435,0.6527527527527528,0.3751306287837653,0.33626915302033994,0.6263762698977694,0.651834302372877
M-0636,Unknown,196.34,94.37,0.5,24.81,32.54,False,False,False,False,False,False,False,True,False,0.3232059604274019,0.9411331086773379,0.5,0.4842148421484215,0.32552552552552555,0.5079763527365003,0.48271852577221497,0.5592022950769219,0.5739852630282896
M-0453,Wood,59.96,16.93,0.13,28.67,51.84,False,False,False,False,False,False,False,False,True,0.018983247451426516,0.12563184498736307,0.13,0.5633456334563346,0.5187187187187188,0.6471355082019289,0.6361278371463889,0.19802446275168664,0.15541025158868355
M-0305,Plastic,499.07,11.87,0.78,41.91,49.04,False,False,False,False,False,True,False,False,False,0.9985054317517679,0.07234625105307496,0.78,0.8347683476834767,0.4906906906906907,0.6177919395410169,0.6037794325698058,0.48945939235148544,0.4931590503059003
M-0923,Aluminum,440.63,20.15,0.73,3.67,88.28,True,False,False,False,False,False,False,False,False,0.8681433893238751,0.15954085930918277,0.73,0.05084050840508404,0.8834834834834835,0.12315595669470207,0.05849180664574498,0.6313021328777586,0.6575429671043886
M-0890,Aluminum,467.15,11.5,0.5,40.29,2.39,True,False,False,False,False,False,False,False,False,0.9273015235673336,0.06844987363100252,0.5,0.8015580155801558,0.023723723723723725,0.7285624369757211,0.7258930346191824,0.3731019322061468,0.358310449831547
M-1396,Wood,419.74,19.68,0.5,21.12,2.22,False,False,False,False,False,False,False,False,True,0.8215440897633228,0.15459140690817186,0.5,0.4085690856908569,0.022022022022022022,0.49293924921231197,0.4661415949264326,0.4051949196703418,0.3955035480581847
M-0472,Cotton,117.98,79.4,0.61,21.72,24.47,False,False,True,False,False,False,False,False,False,0.14840839635057662,0.7834877843302445,0.61,0.4208692086920869,0.24474474474474472,0.44504705074077766,0.4133451464057415,0.43302569131802765,0.4277570933153952
M-0436,Cotton,471.75,6.84,0.63,38.19,92.22,False,False,True,False,False,False,False,False,False,0.9375627384059426,0.0193765796124684,0.63,0.7585075850758507,0.9229229229229229,0.5738122587532181,0.5552961508083817,0.5436625873834433,0.5559760367042645
M-1475,Cotton,55.58,40.39,0.4,30.21,34.99,False,False,True,False,False,False,False,False,False,0.00921278636596845,0.37268323504633527,0.4,0.5949159491594916,0.3500500500500501,0.6019445644906899,0.5863092568891055,0.2441820225883672,0.20890301722238702
M-0926,Unknown,187.11,22.64,0.89,26.82,57.79,False,False,False,False,False,False,False,True,False,0.3026166097838453,0.18576242628475148,0.89,0.525420254202542,0.5782782782782783,0.39042432469369737,0.353128951788604,0.33404629285941034,0.3130482182568792
M-1440,Glass,349.24,6.82,0.28,4.56,36.48,False,False,False,True,False,False,False,False,False,0.6642798188672511,0.019165964616680714,0.28,0.06908569085690856,0.36496496496496494,0.32095491801764864,0.2765457488789495,0.40529044812667825,0.3956142575788837
M-0504,Cotton,106.33,37.79,0.51,39.25,90.4,False,False,True,False,False,False,False,False,False,0.1224207544223605,0.34530328559393425,0.51,0.7802378023780238,0.9047047047047048,0.6246722109563438,0.6113642565532694,0.36662057470884174,0.35079909657070873
M-0411,Glass,421.62,49.87,0.51,10.02,72.99,False,False,False,True,False,False,False,False,False,0.8257378036538847,0.47251474304970514,0.51,0.18101681016810167,0.7304304304304304,0.28256704305781793,0.23422688424507676,0.6823727964155324,0.7167296105285685
M-0136,Steel,130.35,60.31,0.93,26.04,93.17,False,False,False,False,False,False,True,False,False,0.1760021414709228,0.5824557708508846,0.93,0.509430094300943,0.9324324324324325,0.3334148133373225,0.2902815606147452,0.5010037463690249,0.5065379946443312
M-0259,Cotton,278.01,85.46,0.68,13.65,24.12,False,False,True,False,False,False,False,False,False,0.5053871377902697,0.8473041280539174,0.68,0.25543255432554324,0.24124124124124124,0.3251354084712018,0.28115432931723205,0.5961469358611594,0.6168010231743031
M-0353,Aluminum,447.7,76.12,0.55,7.14,95.9,True,False,False,False,False,False,False,False,False,0.8839144303910415,0.7489469250210616,0.55,0.12197621976219761,0.9597597597597598,0.21220975588134255,0.15666488022314584,0.8512558043699683,0.9124509440649734
M-0510,Plastic,278.01,10.91,0.4,16.21,44.45,False,False,False,False,False,True,False,False,False,0.5053871377902697,0.06223673125526537,0.4,0.3079130791307913,0.4447447447447448,0.4202733730040003,0.3860345980692443,0.3568259952018071,0.3394479950847477
M-0950,Steel,297.29,42.31,0.98,4.55,27.73,False,False,False,False,False,False,True,False,False,0.5483950121573089,0.39290227464195454,0.98,0.06888068880688807,0.2773773773773774,0.11959067554639512,0.05456143408787921,0.4780414569745289,0.47992661463769287
M-0526,Bamboo,97.22,46.12,0.58,19.39,87.5,False,True,False,False,False,False,False,False,False,0.1020990876441589,0.43302443133951135,0.58,0.37310373103731037,0.8756756756756757,0.3622946710548186,0.3221187693862936,0.42511799367568864,0.41859273068053
M-0494,Wood,430.15,18.38,0.45,49.59,53.19,False,False,False,False,False,False,False,False,True,0.8447656650828704,0.14090143218197132,0.45,0.9922099220992211,0.5322322322322323,0.8071027300363094,0.8124759995218687,0.45220893827921893,0.44998887804187
M-1058,Bamboo,133.34,11.53,0.96,19.0,85.46,False,True,False,False,False,False,False,False,False,0.18267193111601865,0.06876579612468407,0.96,0.36510865108651086,0.8552552552552553,0.245539665126381,0.19340783406146023,0.32254339047664593,0.2997173129090709
M-0861,Paper,446.04,65.58,0.34,48.85,31.32,False,False,False,False,True,False,False,False,False,0.8802114702536304,0.6379528222409436,0.34,0.9770397703977041,0.31331331331331336,0.852892530907291,0.8629547610240033,0.5963161879959931,0.6169971722951338
M-0356,Bamboo,128.25,53.56,0.66,30.29,6.7,False,True,False,False,False,False,False,False,False,0.17131767382721008,0.5113732097725359,0.66,0.5965559655596556,0.06686686686686687,0.5532468926491066,0.532624853029679,0.2926595860773189,0.2650844737678153
M-1072,Plastic,104.62,11.31,0.29,25.97,38.11,False,False,False,False,False,True,False,False,False,0.11860625934105157,0.06644903117101938,0.29,0.5079950799507995,0.3812812812812813,0.5796689198423515,0.5617525448676218,0.19022609994040113,0.14637259891235688
M-0818,Glass,92.99,96.68,0.22,17.37,5.52,False,False,False,True,False,False,False,False,False,0.09266323139039459,0.9654591406908173,0.22,0.33169331693316934,0.05505505505505505,0.5275104846543961,0.50425298906925,0.4481845095461182,0.4453249004877918
M-0541,Bamboo,228.62,72.61,0.5,25.1,72.24,False,True,False,False,False,False,False,False,False,0.3952129202079011,0.7119839932603201,0.5,0.490159901599016,0.7229229229229229,0.4718036486671173,0.4428416696410751,0.5830875141385604,0.6016662416132654
M-0209,Wood,124.83,51.45,0.05,25.1,70.26,False,False,False,False,False,False,False,False,True,0.1636886836645921,0.4891533277169335,0.05,0.490159901599016,0.7031031031031032,0.6087856306490993,0.5938508609245473,0.42009933444425296,0.4127765228261176
M-0874,Aluminum,480.93,48.6,0.69,49.97,69.06,True,False,False,False,False,False,False,False,False,0.9580405541056012,0.45914069081718617,0.69,1.0,0.6910910910910911,0.7238908908908909,0.7207431135411937,0.6342316539411937,0.6609380379057875
M-0835,Aluminum,494.5,71.61,0.69,12.93,53.46,True,False,False,False,False,False,False,False,False,0.9883111378794975,0.7014532434709352,0.69,0.24067240672406726,0.5349349349349349,0.28390995054094686,0.23570730794797295,0.7743372797872318,0.8233087835401702
M-0402,Paper,426.66,40.03,0.0,34.09,10.4,False,False,False,False,True,False,False,False,False,0.8369805259987955,0.36889216512215667,0.0,0.6744567445674458,0.1039039039039039,0.794283656350077,0.7983442288878606,0.4753905482163694,0.4768544322819032
M-0903,Wood,168.4,72.02,0.48,3.47,7.32,False,False,False,False,False,False,False,False,True,0.2608802337772424,0.705770850884583,0.48,0.04674046740467405,0.07307307307307308,0.27673697313549717,0.22779980433750496,0.44826844750578604,0.4454221775886647
M-1288,Wood,118.06,38.76,0.97,25.1,85.51,False,False,False,False,False,False,False,False,True,0.1485868522608133,0.3555181128896377,0.97,0.490159901599016,0.8557557557557558,0.31752036538383405,0.2727594916781953,0.3985718987939074,0.3878280187454612
