material_name,material_type,tensile_strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability_percent,price_inr_per_unit,suitable_industries,material_type_encoded,cost_efficiency_index,co2_impact_index,durability_index,base_suitability_score
Hemp Fiber Board,Natural Fiber,60.72563281812845,310.00154671815403,8,2.002160568627248,70,355.69469839766725,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
PLA Bioplastic,Bioplastic,49.20897398271622,219.74180985522244,7,4.041771605593422,60,176.30386732274187,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Corrugated Cardboard,Paper,4.513587691749778,53.40663695015964,8,0.9896018287218541,100,34.682956820804534,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Cork Sheet,Natural Wood,15.56145218370838,124.59553469289374,10,0.9975647569874113,70,272.98707406711145,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Cork Sheet,Natural Wood,14.855264618878214,118.78853964635357,10,0.9939709118083555,70,266.9276408484469,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Jute Composite,Natural Fiber,38.4364706263979,188.68306709222512,8,2.0003915393575964,75,128.27238599280793,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Bamboo Composite,Natural Fiber,139.5887975825143,470.7246424474216,9,2.0027580266384915,80,207.8801282072009,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled Aluminum,Metal,322.8791178738585,883.6537367681992,1,2.03391604973848,95,154.54753108437887,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Jute Composite,Natural Fiber,35.313081730797556,188.0747238856334,8,1.9842769846818975,75,127.06106120505444,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Bagasse Fiber,Bio-Fiber,21.82999192171018,143.82170349520737,9,1.9724011957111827,85,96.95681985233863,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Organic Cotton,Textile,0.5028299729803839,31.971438324182486,9,0.9800255200018877,95,333.05497695592516,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Jute Composite,Natural Fiber,32.816701503339466,172.6627310899608,8,2.009706094863753,75,123.63379621622374,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
PLA Bioplastic,Bioplastic,47.7321774323988,216.27178614685243,7,3.9338487707119247,60,162.15227326773083,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Bamboo Composite,Natural Fiber,137.41959855622494,480.046202917488,9,1.9828990783605505,80,206.17556114112637,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Air Pillows (Recycled),Plastic,16.152992039970613,9.065432966479687,2,6.064948134896958,90,24.3247834734182,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Recycled PET,Plastic,23.093639028330102,269.67357862656917,2,4.952439860259513,98,78.28418221576457,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Glass,Glass,67.92073923303757,475.8809140512424,1,3.94084219645507,100,57.146242684926065,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Jute Composite,Natural Fiber,35.56793004863189,194.37213368511198,8,1.9930025733630032,75,132.593201484465,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Natural Rubber,Elastomer,26.194173185599023,147.31457804738122,7,3.0304678620169367,90,243.7731007148321,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Recycled PET,Plastic,25.07140086214628,251.1594927597288,2,4.996496982376098,98,77.58041875810392,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Cork Sheet,Natural Wood,15.6004763251581,121.65234212072703,10,1.0153126449218364,70,264.78426206169325,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Styrofoam (EPS),Plastic,0.36054933482394924,9.390596124322672,1,8.844126046304856,10,20.194347807242575,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Jute Composite,Natural Fiber,38.00180312371089,171.122135413379,8,2.0069867095094196,75,130.9087823912742,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Recycled Aluminum,Metal,325.1731622908529,932.87861482982,1,1.9769953146330046,95,153.32445665236952,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Organic Cotton,Textile,0.48337518655705014,29.859556467807057,9,0.9956830059471405,95,319.46773121975144,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled Glass,Glass,73.72328281602532,534.9866937731599,1,3.9750063986116793,100,57.510953197581664,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Cork Sheet,Natural Wood,14.449940437755549,117.68402437402132,10,0.9909850918829569,70,265.1530428029349,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Wheat Straw,Bio-Fiber,18.20713553249478,128.05957067920227,8,1.9616138079573349,80,85.47842215543386,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Corrugated Cardboard,Paper,5.209578917002373,54.38648890306105,8,1.0129001199475656,100,34.14061023598566,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Silicone (Food Grade),Elastomer,10.005239752468265,85.7063481787265,1,4.938149035291729,50,312.0345871779733,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Organic Cotton,Textile,0.4549727541772644,30.428292663570133,9,1.0089217526525143,95,313.69287768143636,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Hemp Fiber Board,Natural Fiber,63.867398855659054,318.98831547445667,8,1.9894461982789242,70,330.39038346098266,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Jute Composite,Natural Fiber,37.68733924187574,188.43945829177684,8,1.9927478187785772,75,132.64543051968957,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Silicone (Food Grade),Elastomer,10.492910398008991,82.87155020424335,1,4.97195723699628,50,291.1480114885249,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
PLA Bioplastic,Bioplastic,47.46845777810879,206.22316995048595,7,3.9915503187504755,60,164.0177793744569,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Styrofoam (EPS),Plastic,0.3893299565051087,10.720676247312698,1,8.835711277375838,10,19.803636118070916,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Mushroom Mycelium,Bio-Composite,0.20679264440683026,18.066314644564816,10,0.9817522812258737,100,432.24329936335585,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Kraft Paper,Paper,37.62370574101181,14.685497844655767,9,1.9748564844611882,100,41.48892197639015,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Recycled Glass,Glass,63.65057064387981,452.03493493446314,1,4.072358535960106,100,58.91404112929859,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Wheat Straw,Bio-Fiber,17.095471695171874,136.84787188387804,8,1.9998409548878573,80,84.79181491762965,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Recycled PET,Plastic,22.950923788640935,274.966915776145,2,4.910293678147796,98,75.31439020547931,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Cork Sheet,Natural Wood,14.18433736517255,109.65654453631998,10,1.0046106167434008,70,272.5928169909063,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Bamboo Composite,Natural Fiber,148.98955023962455,431.3893840000271,9,2.0139981745335342,80,215.57194092273667,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Cork Sheet,Natural Wood,16.269214498670983,122.47950239251212,10,0.992870853442301,70,267.69699057333133,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Natural Rubber,Elastomer,22.889103615483737,162.54982331525864,7,2.9564458495324724,90,226.54188512813252,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Bagasse Fiber,Bio-Fiber,18.273389785468872,141.4223328394703,9,2.03594826640126,85,101.94136921217388,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Cork Sheet,Natural Wood,15.54952120799842,130.07305621203224,10,1.0109161488307723,70,270.6898765847221,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Recycled Steel,Metal,546.1118858036018,1942.4580456654041,1,2.9849091268679033,90,53.518312561048184,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Corrugated Cardboard,Paper,4.693513859299895,49.28212361947302,8,1.001810952494305,100,35.34648559223177,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
PLA Bioplastic,Bioplastic,50.397151122734385,208.82008451820303,7,3.958316582511937,60,165.43271139138793,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Mushroom Mycelium,Bio-Composite,0.18944882631068952,19.063215148703794,10,0.987428269941302,100,416.41763852815257,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Recycled Steel,Metal,617.1543636046291,2054.503872430543,1,2.9643646435788167,90,51.32187418413271,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Organic Cotton,Textile,0.49980771070783936,28.84697843217242,9,0.9839340638776283,95,329.91199305609297,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Corrugated Cardboard,Paper,5.095825319799262,51.04470065615582,8,1.006059602048214,100,33.40928109271958,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Wheat Straw,Bio-Fiber,16.68722993830871,133.005243656592,8,1.999388024410479,80,82.46881045471918,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Styrofoam (EPS),Plastic,0.4295937330114219,10.678893516657348,1,9.086526806506491,10,20.497540915110726,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Kraft Paper,Paper,35.105266785780785,15.41608077923816,9,2.0009908657950133,100,39.754881041665655,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Silicone (Food Grade),Elastomer,9.519331063684673,77.23823866232377,1,5.083983296002441,50,305.60776538933595,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Organic Cotton,Textile,0.5265343290040628,29.738821918941422,9,1.0115956791994831,95,319.91139462870217,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Recycled PET,Plastic,22.571105433401293,258.8922870865598,2,5.007106494116105,98,74.71221227884547,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Seaweed Packaging,Edible Film,2.0370688001269137,5.15796934129443,10,1.013821349818198,100,439.4964237113335,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Mushroom Mycelium,Bio-Composite,0.21241495191030435,18.9985646736564,10,0.992257854000485,100,436.99672926050386,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Recycled Glass,Glass,63.39296340062038,499.44376724495345,1,4.051871048251631,100,57.14414100531039,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Recycled Steel,Metal,554.178827791119,2176.3364183167946,1,2.9966965600681212,90,53.488591174489585,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Wheat Straw,Bio-Fiber,18.722577208192703,145.90338185595635,8,2.0048038806303827,80,87.70985943915308,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Cork Sheet,Natural Wood,16.032851491953878,117.34289912923037,10,1.0175436044285744,70,275.01263634135813,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Air Pillows (Recycled),Plastic,15.40764522066188,10.819515798777541,2,5.9984494994472835,90,24.048511178945894,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Bagasse Fiber,Bio-Fiber,21.646475214596293,138.4755513746856,9,1.9874571072921576,85,105.7421633952566,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Mushroom Mycelium,Bio-Composite,0.1814803761060838,18.48159297288135,10,0.9918090156151013,100,415.74529727375796,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Natural Rubber,Elastomer,23.417718095698817,151.72761814923115,7,3.0090474512715923,90,247.47087630518018,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Recycled Aluminum,Metal,276.3296564164006,832.0028229267149,1,1.9657841185078146,95,149.95898702069755,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Hemp Fiber Board,Natural Fiber,56.91633168959655,320.71276899441216,8,1.9691773958798326,70,346.77695215126306,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
PLA Bioplastic,Bioplastic,51.699583359786935,202.6484792992457,7,4.020054324777056,60,171.85688037080857,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Recycled Aluminum,Metal,281.8240554703382,976.4785305810232,1,2.0258017701525963,95,149.95331255106535,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled PET,Plastic,23.4251646265722,230.57408367888397,2,4.978036323571913,98,79.32336107745098,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Steel,Metal,629.4213832473155,1838.1423116526234,1,3.04487918134679,90,48.97662460648979,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Kraft Paper,Paper,32.88996118018442,14.01474827169706,9,2.0186128112175585,100,40.13568808120872,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Natural Rubber,Elastomer,22.661283908207317,149.18582970809902,7,3.0398944141633404,90,227.66693832514156,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Silicone (Food Grade),Elastomer,10.246521052959475,80.03947305830178,1,4.9774753607087705,50,302.0223622711549,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Air Pillows (Recycled),Plastic,14.354256589188338,10.019951108110831,2,5.997538668797286,90,24.420156115188014,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Corrugated Cardboard,Paper,5.09796389195369,53.14073105777158,8,1.0101561260626468,100,35.382033636383554,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Jute Composite,Natural Fiber,37.91191206166432,183.91099477144172,8,1.9870302309736103,75,129.25349307635975,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
PLA Bioplastic,Bioplastic,51.79067212985259,199.98629195614623,7,3.9974050329014377,60,178.40801156632125,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
