Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Predicted_Cost,Predicted_CO2,Cost_Score,CO2_Score,Material_Rank,Material_Rank_Position
M-0500,Paper,0.6157621182716545,0.636267902274642,0.97,0.6859368593685936,0.813013013013013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1282612665966499,0.9677702557367232,0.7812087512125656,1.4208212475691826,0.104758605,0.16696940570684532,0.12399995,0.8545153205115981,308
M-0810,Steel,0.9002208391889179,0.9518744734625106,1.0,0.8318983189831899,0.8112112112112112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1570530760362659,0.9457338320886708,0.9034516990389304,1.1941753824142705,0.1316287,0.14016199781325075,0.15087326,0.8544823717384209,309
M-0951,Glass,0.966271832965268,0.5536015164279697,0.25,0.490159901599016,0.9974974974974976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012266263803779,1.7454252903328185,0.7607579824353565,1.8930557212861276,0.049804516,0.22282474703281405,0.069039315,0.8540679689909554,310
M-0371,Paper,0.8889111958776685,0.7892796967144061,0.29,0.490159901599016,0.9082082082082082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.044992655632262,1.1262294891766658,0.7150269408135299,1.6154374068636972,0.08284527,0.18998837744642197,0.10208401,0.8539638058570579,311
M-1065,Wood,0.0792567311338642,0.2177759056444818,0.77,0.2749077490774907,0.2299299299299299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2116982295949085,0.3639354269421473,0.3316816714325246,0.2938537268479458,0.23955312,0.03367300521810074,0.25881052,0.8537582373048901,312
M-1379,Wood,0.882062950322336,0.7929654591406908,0.34,0.554530545305453,0.868068068068068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0731602861574161,1.112358461262278,0.7152456005493548,1.3393761078953292,0.11599332,0.1573361698271814,0.13523601,0.8537139101087062,313
M-0326,Wood,0.4261750206339646,0.6407961246840775,0.58,0.1250512505125051,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.065354612505084,0.6650701200384992,0.4876832214667991,0.7518173300770212,0.1857884,0.0878404046709473,0.2050394,0.8535600992234977,314
M-0979,Cotton,0.8138481786343662,0.4918913226621735,0.74,0.490159901599016,0.9344344344344344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0321376111659014,1.6545250680672008,0.8278696017840768,1.9114671824651535,0.048689064,0.2250024331309296,0.06792373,0.8535369173835765,315
M-0979,Cotton,0.8138481786343662,0.4918913226621735,0.74,0.490159901599016,0.9344344344344344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0321376111659014,1.6545250680672008,0.8278696017840768,1.9114671824651535,0.048689064,0.2250024331309296,0.06792373,0.8535369173835765,316
M-0022,Steel,0.8464386892413392,0.3846882898062342,0.9,0.1256662566625666,0.8706706706706707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016252332693497,2.2003177932707345,0.8697766768977371,2.334158884425173,-0.0010364277,0.27499791334820617,0.018192315,0.8534048855888207,317
M-0019,Cotton,0.3401592718998862,0.4918913226621735,0.16,0.8579335793357933,0.881981981981982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1012516206243143,0.6915319801270897,0.448658303354549,0.7447424487194451,0.18736409,0.08700359597725371,0.20661527,0.8531905674193169,318
M-0435,Paper,0.0996676258671841,0.3375105307497893,0.13,0.1410414104141041,0.2281281281281281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1088658974677835,0.2953013950242539,0.147305488785312,0.4872849612339681,0.21853904,0.05655182542513776,0.23779394,0.8528271186246923,319
M-1320,Aluminum,0.328247339891588,0.8625737152485257,0.5,0.4182041820418204,0.5710710710710711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1793798718767968,0.3805436608433544,0.4526202572779565,0.5861623770982285,0.20756578,0.06824693054751046,0.22681938,0.8524668441673344,320
M-0546,Cotton,0.5053871377902697,0.5938289806234205,0.3,0.7947929479294793,0.9790790790790792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0166278004121382,0.8510636954700386,0.5858785788398315,1.1105689924613351,0.14558756,0.1302731317779169,0.16483377,0.8524465495099254,321
M-0222,Glass,0.93716121260791,0.9644060657118788,0.54,0.3103731037310372,0.6021021021021021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1234968055386259,0.9717485965494694,0.7174951156737948,1.2857103772825942,0.124979764,0.15098864996636222,0.14422353,0.852393911956726,322
M-0323,Paper,0.0390149233754935,0.321609098567818,0.5,0.8216482164821649,0.6236236236236237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3092489783756696,0.1213112509502448,0.3526930564372845,0.10292417652293916,0.26523757,0.011090081276361621,0.28449804,0.8522059414079465,323
M-0056,Paper,0.7360190947823952,0.3972198820556023,0.97,0.534030340303403,0.8003003003003003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.106645698589118,1.8529214551196944,0.8254977280030481,1.8197833846693603,0.063266896,0.21415818074156542,0.0825033,0.8516692614117776,324
M-0590,Steel,0.0275268241540074,0.3718407750631845,0.22,0.6289462894628947,0.533933933933934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2931305228968205,0.0740283260247722,0.2371909098417831,0.08373239637457792,0.26870418,0.008820099963048613,0.28796506,0.851607420378278,325
M-1233,Steel,0.4566909812844364,0.2771693344566133,0.66,0.6215662156621566,0.6887887887887888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1934383748241886,1.6476906959749849,0.5873130291504113,1.736578365356167,0.07326652,0.2043167883561423,0.09250412,0.8515895451403473,326
M-1447,Cotton,0.5053871377902697,0.9618786857624264,0.74,0.6609266092660927,0.6777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2129652407635187,0.5254161671890165,0.6274881884494412,1.2981567159388399,0.12678602,0.15246078834802534,0.14603,0.8507546088801293,327
M-1353,Bamboo,0.1553235628722478,0.185341196293176,0.57,0.3638786387863879,0.3890890890890891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222974306820145,0.8380367017263329,0.3498561518756258,0.8192959339042504,0.1839611,0.09582169502297028,0.20321187,0.8504832156036348,328
M-0933,Aluminum,0.6401882709852996,0.3099199663016007,0.94,0.1129561295612956,0.6153153153153154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434524930834893,2.065650086939579,0.7226699029887145,2.1015054503780473,0.032447126,0.2474799372312189,0.051679857,0.8504201028467834,329
M-0933,Aluminum,0.6401882709852996,0.3099199663016007,0.94,0.1129561295612956,0.6153153153153154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434524930834893,2.065650086939579,0.7226699029887145,2.1015054503780473,0.032447126,0.2474799372312189,0.051679857,0.8504201028467834,330
M-0672,Wood,0.5059448125097593,0.7129317607413649,0.96,0.490159901599016,0.6905905905905907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1516600856699257,0.7096669424808549,0.6975551021810809,1.2237962484625633,0.13688211,0.143665519211161,0.15612729,0.8501035959256351,331
M-0099,Wood,0.5008811260567936,0.5939342881213142,0.71,0.4481344813448135,0.5993993993993995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1795229423765709,0.8433260930515483,0.5931722702425373,1.0400484504631098,0.15928207,0.12193204453623414,0.17852992,0.8497690186349743,332
M-0099,Wood,0.5008811260567936,0.5939342881213142,0.71,0.4481344813448135,0.5993993993993995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1795229423765709,0.8433260930515483,0.5931722702425373,1.0400484504631098,0.15928207,0.12193204453623414,0.17852992,0.8497690186349743,333
M-1434,Paper,0.301880479154119,0.4918913226621735,0.94,0.3068880688806888,0.4773773773773774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1603866474100176,0.613712524562916,0.5459654048748608,0.9756434322179101,0.16696788,0.11431429429263987,0.18621664,0.8497345341075901,334
M-0351,Paper,0.054830578420219,0.6298441449031171,0.63,0.2654776547765478,0.009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2630859641929752,0.0870540621991348,0.2136349340707903,0.25954549203861904,0.25188226,0.029615067324487643,0.2711411,0.8496219104123869,335
M-0375,Aluminum,0.6545093577817931,0.3775273799494524,0.79,0.04510045100451,0.4102102102102102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265997855173746,1.733669288304699,0.6218668061757803,1.8263083136995522,0.068275996,0.21492994171708354,0.08751299,0.8487785329802358,336
M-0644,Aluminum,0.518525954181445,0.6549073294018535,0.05,0.1892168921689216,0.5369369369369369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876193536710141,0.7917534880874543,0.3834914627536591,1.5231371316939464,0.1047179,0.17907120883416724,0.123959236,0.8484847776594182,337
M-1362,Wood,0.1995583216221642,0.1431128896377422,0.87,0.7636326363263632,0.3053053053053053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5304915411516478,1.39440219343697,0.4324149202404572,0.7223721453934198,0.19943962,0.0843576626594131,0.21869224,0.8484750471206871,338
M-0717,Glass,0.9776707042316356,0.7273588879528222,0.13,0.9079540795407952,0.8372372372372372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1477811144477811,1.3441361290671685,0.6812394528638255,1.9448495937539687,0.055196684,0.22895086570118342,0.07443213,0.8483085035605507,339
M-0948,Cotton,0.132436592384394,0.8766849199663016,0.51,0.8421484214842149,0.6899899899899901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2610744405742355,0.1510650386508827,0.4129716339507546,0.32676836294777417,0.24680437,0.037566109886011806,0.26606262,0.8481856364060236,340
M-0502,Steel,0.4801356264917799,0.6743892165122157,0.06,0.7982779827798279,0.9150150150150153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0678416423803876,0.7119552074389899,0.4845587551012165,1.1825821086104662,0.1456071,0.1387907589447707,0.16485332,0.8481779607647553,341
M-1347,Glass,0.5765687389859243,0.2298862679022746,0.84,0.1141861418614186,0.4773773773773774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0596762609267734,2.50804989874874,0.6258407088075829,1.5541820499407186,0.10184351,0.18274316546084424,0.121084504,0.8480861653548383,342
M-1470,Aluminum,0.109772691784336,0.2611625947767481,0.06,0.2886428864288642,0.733933933933934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767980772900821,0.4203215684719519,0.2820892568939146,0.7432236696001691,0.19803455,0.08682395655906765,0.21728702,0.8479445122728916,343
M-1487,Bamboo,0.5053871377902697,0.6621735467565291,0.69,0.9440344403444034,0.7032032032032032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801863979600757,0.7632234435252196,0.6201158160770688,1.0854532225296942,0.1580296,0.12730246788047947,0.1772773,0.8477101176689903,344
M-0044,Cotton,0.6105422828972317,0.5167438921651222,0.5,0.018040180401804,0.317017017017017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0123211362243752,1.1815158546398117,0.4893220182639978,1.218296994522372,0.14281192,0.1430150738858761,0.1620578,0.8474635620165079,345
M-0113,Cotton,0.5231658078475987,0.2951769165964616,0.37,0.5424354243542435,0.9585585585585584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0224793058741398,1.7723744847851195,0.607833890706607,1.567526383716243,0.101807766,0.184321517655111,0.121048756,0.8473148632005569,346
M-0311,Cotton,0.8737647504963304,0.7948609941027802,0.29,0.3386633866338663,0.944044044044044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0189502335463794,1.0992659819930295,0.7197191134117453,1.5661189816269592,0.10234206,0.18415505178178948,0.12158311,0.8471309183170119,347
M-0557,Cotton,0.7135782640701331,0.7575821398483572,0.48,0.3398933989339893,0.8336336336336336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0565468297325615,0.9419141299963032,0.6795213957181433,1.1373823015869093,0.15347657,0.13344457862613104,0.17272371,0.8469158554184562,348
M-0507,Cotton,0.198063753373932,0.4701979780960404,1.0,0.629561295612956,0.0503503503503503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5978626638118232,0.4212339086229927,0.3943306064546779,0.45684328136765606,0.23397833,0.05295121912868195,0.25323507,0.8469068544869056,349
M-1108,Wood,0.4590555220950724,0.3830033698399325,0.94,0.4563345633456334,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2384907662890442,1.1985647116426468,0.6088354220512422,1.0936215218481793,0.15870194,0.12826860477195964,0.17794971,0.846890841773814,350
M-0704,Cotton,0.569542037520355,0.4618786857624262,0.8,0.6152111521115211,0.4773773773773774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3215232657832084,1.2330960964005382,0.6110300282213552,1.1639914956416282,0.15042104,0.1365918829824541,0.16966783,0.84687014595737,351
M-0854,Glass,0.3531196323808249,0.4341828138163436,0.37,0.906109061090611,0.9047047047047048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0863479305463724,0.8132952476441043,0.5236592643637414,1.1453973061968918,0.15294668,0.1343925839987505,0.17219377,0.8467068251804953,352
M-1371,Bamboo,0.8034308148743001,0.6730202190395956,0.32,0.109881098810988,0.4773773773773774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574263480372541,1.1937674357738668,0.5605855391629333,1.252344271911251,0.14059295,0.14704214604095905,0.15983856,0.8465596483578469,353
M-0551,Aluminum,0.0284637176827499,0.7929654591406908,0.08,0.2968429684296843,0.1289289289289289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585713224499612,0.0358952353591286,0.0740641657517786,0.043145092621087656,0.28421882,0.004019481137386999,0.30348155,0.8462494849190155,354
M-0519,Cotton,0.5990764906645252,0.5008424599831509,0.81,0.2652726527265273,0.4851851851851852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1365662915888418,1.1961351969828635,0.6281861518213656,1.2573103920104327,0.14086784,0.1476295329189696,0.1601135,0.8461284842562478,355
M-1188,Aluminum,0.8249570590465992,0.5970935130581299,0.57,0.1113161131611316,0.5856856856856857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461198590964888,1.3816188911558225,0.6766885293243454,1.5764171520561578,0.103352115,0.18537310733759937,0.1225933,0.84601679705399,356
M-0476,Cotton,0.6377345022195453,0.3030749789385004,0.73,0.6424764247642477,0.9728728728728728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0174285396507619,2.1042066892043367,0.76595566274968,2.0893023458479987,0.04311784,0.24603656829756732,0.06235184,0.8458057951114464,357
M-0987,Paper,0.4482589395257534,0.2196714406065711,0.51,0.490159901599016,0.9153153153153152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0415090367119887,2.0405788650046275,0.6068981704048959,1.130056296796171,0.15664211,0.13257806734642374,0.17588964,0.8457661458035262,358
M-0097,Plastic,0.0824466305293448,0.6789174389216512,0.97,0.0104551045510455,0.4165165165165165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006100380823628,0.1214381961112995,0.4489336071666929,1.446917746487023,0.11922875,0.17005606908191787,0.13847183,0.8457360520035548,359
M-0779,Cotton,0.8028508331660309,0.6717565290648695,0.57,0.7193521935219352,0.6409409409409409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2582899217380562,1.1951497354762095,0.6844226155486947,1.7891426291636645,0.07950286,0.21053402801127993,0.09874119,0.8453623916716786,360
M-0811,Glass,0.3515358361774743,0.4918913226621735,0.72,0.4013940139401394,0.7360360360360361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1059535550310458,0.714660139997561,0.5774251452818006,0.9148706493804772,0.18301284,0.10712616060558418,0.2022635,0.8453051675638384,361
M-1408,Steel,0.3460260099489169,0.5108466722830666,0.76,0.3181631816318163,0.3851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1956114375958574,0.6773565364455257,0.4819659595351223,0.7338812405985725,0.20463793,0.08571894498168207,0.22389117,0.8451949430927694,362
M-1401,Glass,0.3332441053782149,0.7697978096040438,0.31,0.085280852808528,0.4773773773773774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0445697029542867,0.4328976626368433,0.3695108553644992,0.6198639373617698,0.21836433,0.07223311168528591,0.2376192,0.8450738410026978,363
M-1028,Glass,0.4360347096745409,0.485256950294861,0.31,0.3622386223862238,0.8039039039039039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0710335797051664,0.8985627322738141,0.5085850550409875,1.005848070658726,0.17298867,0.11788686360648137,0.19223814,0.8449374996337748,364
M-1015,Steel,0.1473822748667157,0.7930707666385848,0.54,0.8423534235342354,0.6598598598598598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2865182115284616,0.1858372483632747,0.4189108679046442,0.47087795454021864,0.23661354,0.0546112238595559,0.25587058,0.8447590977336131,365
M-0290,Cotton,0.3132570434317071,0.7692712721145746,0.58,0.4655596555965559,0.664064064064064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.156398218636841,0.4072121858371764,0.498522036591902,0.792385578675916,0.1991872,0.0926387696752062,0.2184398,0.844460713898683,366
M-0213,Steel,0.2430569497423542,0.62363100252738,0.03,0.064370643706437,0.9544544544544544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0029317960847276,0.389744190094996,0.3925591162332781,0.4843307982491511,0.23634003,0.05620241048185601,0.25559703,0.8441002821810615,367
M-0266,Plastic,0.9255392714537464,0.9268112889637744,0.26,0.7755227552275523,0.8662662662662663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1037135536520529,0.998626455944546,0.7080955884613784,1.4410280672968028,0.12366189,0.16935944471461808,0.14290549,0.8438675333375572,368
M-0702,Cotton,0.5053871377902697,0.697451558550969,0.58,0.1564165641656416,0.4373373373373374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0880097604779851,0.7246186591390024,0.5073560563173091,1.0293575822535845,0.17434311,0.12066754114618325,0.19359274,0.8428698583841799,369
M-1177,Bamboo,0.5053871377902697,0.5636057287278855,0.5,0.947929479294793,0.8539539539539539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384413523814918,0.8967017461466028,0.608341041302294,1.234705190514439,0.15010782,0.1449558161202722,0.16935456,0.84284481294435,370
M-0957,Paper,0.6400321220638426,0.8590985678180286,0.79,0.2558425584255842,0.5545545545545546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1139639024017867,0.745003426889643,0.6593792151919033,1.4828988843838724,0.12079303,0.1743118759964505,0.14003628,0.8428259195399981,371
M-0223,Aluminum,0.7321376787347477,0.9098567818028644,0.28,0.0571955719557195,0.0605605605605605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0537317760564993,0.8046726569552792,0.3950232396620672,1.6367221283516225,0.10277369,0.19250590941391837,0.12201479,0.842739649906345,372
M-0411,Glass,0.8257378036538847,0.4725147430497051,0.51,0.1810168101681016,0.7304304304304304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0487966236018716,1.7475350097848978,0.702424250590683,1.9704102441298983,0.06334155,0.23197414953733353,0.08257796,0.8427239458798127,373
M-0411,Glass,0.8257378036538847,0.4725147430497051,0.51,0.1810168101681016,0.7304304304304304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0487966236018716,1.7475350097848978,0.702424250590683,1.9704102441298983,0.06334155,0.23197414953733353,0.08257796,0.8427239458798127,374
M-0767,Steel,0.6467019117089384,0.7330454928390902,0.52,0.1291512915129151,0.2852852852852853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0923063284686901,0.8822113167805509,0.500266350269161,1.4677162941427002,0.123134315,0.17251609697706174,0.14237785,0.8425530248146917,375
M-1217,Aluminum,0.1819358004862923,0.4553496208930076,0.97,0.5366953669536696,0.274974974974975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891175718563993,0.3995510100095839,0.4462668126870094,0.39350415700495994,0.25153646,0.04545954156706681,0.2707953,0.8418725863655907,376
M-0468,Aluminum,0.6798500970354012,0.974620893007582,0.5,0.490159901599016,0.7152152152152152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139590082087007,0.6975526631537634,0.6365046033787252,1.2857572330502736,0.14606081,0.15099419201177078,0.16530707,0.8418493666014983,377
M-0903,Wood,0.2608802337772424,0.705770850884583,0.48,0.046740467404674,0.073073073073073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0433249978145427,0.3696381960406422,0.2702740154328188,0.6619886444070866,0.22035779,0.07721557277448399,0.2396129,0.8415857600271333,378
M-0453,Wood,0.0189832474514265,0.125631844987363,0.13,0.5633456334563346,0.5187187187187188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2711277082740797,0.1511009915706037,0.2022089145961862,0.17039558494024487,0.2791446,0.019070520563713084,0.2984067,0.8412613945385856,379
M-0856,Steel,0.5178121305404982,0.4346040438079191,0.9,0.1754817548175481,0.6707707707707709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0577737228823739,1.1914544893532204,0.6783560834474306,2.148487010510567,0.045257058,0.25303686122402613,0.06449132,0.841235911049917,380
M-0165,Plastic,0.550915701889402,0.5056866048862679,0.97,0.0457154571545715,0.291991991991992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0323669097551836,1.0894388087944258,0.5989638783533584,1.4132089484871357,0.13259071,0.1660690318731511,0.15183537,0.8410478005216497,381
M-1030,Steel,0.8408396350576635,0.7919123841617524,0.23,0.1918819188191882,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0923875905425721,1.06178232604024,0.5608914095786209,1.2790978127178816,0.14862905,0.15020652356230088,0.16787563,0.8409589218969997,382
M-0742,Wood,0.3714336701688639,0.4918913226621735,0.69,0.540590405904059,0.3974974974974974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3257070723860392,0.7551117451043461,0.4748227173167947,0.7754387358020125,0.20832363,0.09063431691751363,0.22757731,0.8408941846508509,383
M-0621,Paper,0.9718708871489437,0.8944818871103623,0.2,0.2078720787207872,0.6746746746746747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0676260516358917,1.0865170269367412,0.6511507572619799,1.4693036723163115,0.12630188,0.17270385021117568,0.1455458,0.8408751771144706,384
M-0424,Glass,0.2575564924490843,0.1993470935130581,0.53,0.3116031160311603,0.7502502502502503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0778228002500245,1.291993757804427,0.4870976720547088,1.4418672404611268,0.12970668,0.1694587011351754,0.148951,0.8407951524250423,385
